JURIS_NAME,YEAR,APN,STREET_ADDRESS,UNIT_CAT,TENURE,VLOW_INCOME_DR,VLOW_INCOME_NDR,LOW_INCOME_DR,LOW_INCOME_NDR,MOD_INCOME_DR,MOD_INCOME_NDR,BP_VLOW_INCOME_DR,BP_VLOW_INCOME_NDR,BP_LOW_INCOME_DR,BP_LOW_INCOME_NDR,BP_MOD_INCOME_DR,BP_MOD_INCOME_NDR,CO_VLOW_INCOME_DR,CO_VLOW_INCOME_NDR,CO_LOW_INCOME_DR,CO_LOW_INCOME_NDR,CO_MOD_INCOME_DR,CO_MOD_INCOME_NDR,DR_TYPE,TERM_AFF_DR,DENSITY_BONUS_TOTAL,NOTES
SANTA PAULA,2022,107-0-042-015,18004 E Telegraph Rd,5+,Renter,40,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,24,"""Project concessions will be addressed in Development Agreement"
ELK GROVE,2022,116-0061-011,9270 Bruceville Road,5+,Renter,68,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,80,Financing TBD - developer is applying.
PACIFICA,2018,022-083-020,801 Fassler,5+,Owner,0,0,2,0,2,20,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
CHULA VISTA,2021,6220728400,750 ANITA ST,5+,Renter,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,
CHULA VISTA,2021,6220728400,750 ANITA ST,5+,Renter,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,
CLAREMONT,2022,8310019013,731 Harrison Avenue,5+,Renter,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,80,
EMERYVILLE,2020,049-1041-26-15,1450 Sherwin Avenue,5+,Renter,0,0,0,0,0,0,6,0,13,0,12,0,0,0,0,0,0,0,INC,55,0,
EMERYVILLE,2020,049-1041-26-15,1450 Sherwin Avenue,5+,Renter,0,0,0,0,0,0,2,0,4,0,5,0,0,0,0,0,0,0,INC,55,0,
EMERYVILLE,2020,049-1041-26-15,1450 Sherwin Avenue,5+,Renter,0,0,0,0,0,0,4,0,5,0,12,0,0,0,0,0,0,0,INC,55,0,
CALISTOGA,2022,011-050-044,1866 LINCOLN AVE,5+,Renter,0,0,0,0,0,0,0,0,12,0,66,0,0,0,0,0,0,0,INC,,0,
CUDAHY,2022,6224-019-901,4610 Santa Ana Street,5+,Renter,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,222,
CLAREMONT,2023,8310019013,731 Harrison Ave,5+,Renter,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,80,Approved pursuant to AB 2162. Building Permit Issued in 2024
CHULA VISTA,2021,5734504100,310 K ST A,5+,Renter,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
SAN FRANCISCO,2022,1735021,2955 MISSION ST 94110,5+,Renter,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,100,Prog: IRSDBP
SAN FRANCISCO,2022,3505032A,1629 MARKET ST,5+,Renter,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2022,8901002,1 AVENUE OF THE PALMS *,5+,Renter,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,INC,,0,Affordable units estimated based on data since 2015
SAN FRANCISCO,2022,4591D017,999 OAKDALE AV,5+,Renter,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,INC,,0,Prog: Inclusionary Housing Program
SAN FRANCISCO,2022,0836007,1554 MARKET ST,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,INC,,0,Prog: Inclusionary Housing Program
SAN FRANCISCO,2022,3505027,53V COLTON ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,INC,,0,Prog: Inclusionary Housing Program
SAN FRANCISCO,2022,3505008,1125 STEVENSON ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,INC,,0,
SAN DIEGO,2022,4462320700,4233 KANSAS ST,5+,Renter,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,DB,55,100,
TUSTIN,2022,500-071-12,1941 El Camino Real,5+,Renter,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,DB,,35,
SAN FRANCISCO,2022,8901002,1 AVENUE OF THE PALMS *,5+,Renter,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,INC,,0,Affordable units estimated based on data since 2015
SAN FRANCISCO,2022,3753148,377 06TH ST,5+,Renter,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,INC,,0,Prog: Limited Equity Program
SAN FRANCISCO,2022,6956004,4742 Mission St,5+,Renter,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,DB,,0,Prog: HOME_SF
SAN FRANCISCO,2022,3728019,1298 HOWARD ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,INC,,0,Prog: Inclusionary Housing Program
SAN FRANCISCO,2022,3591024,793 SOUTH VAN NESS AV,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,DB,,35,Y
SAN FRANCISCO,2022,3502108,198 VALENCIA ST,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,INC,,0,Prog: Inclusionary Housing Program
PALM DESERT,2023,694310006,36101 VITALIA WAY,5+,Renter,0,0,0,0,0,0,13,0,1,0,1,0,0,0,0,0,0,0,DB,55,12.5,
PALM DESERT,2023,694310006,36101 VITALIA WAY,5+,Renter,0,0,0,0,0,0,13,0,1,0,1,0,0,0,0,0,0,0,DB,55,12.5,
PALM DESERT,2023,694190087,74699 TECHNOLOGY DR,5+,Renter,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,INC,55,0,
PALM DESERT,2023,694520019,75700 GERALD FORD DR,5+,Renter,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,INC,55,0,
PALM DESERT,2023,694520019,75700 GERALD FORD DR,5+,Renter,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,INC,55,0,
PALM DESERT,2023,694520019,75700 GERALD FORD DR,5+,Renter,0,0,0,0,0,0,5,0,18,0,0,0,0,0,0,0,0,0,INC,55,0,
SAN DIEGO,2022,3506110100,801 PEARL ST,5+,Renter,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,DB,55,100,"""Given 5 incentives didn't use any"
BERKELEY,2023,053 168900100,2800 Telegraph Ave,5+,Renter,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,28,"""Waiver to exceed average building height"
BERKELEY,2023,055 187802200,2480 Bancroft Way,5+,Renter,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,DB,1000,20,Concession for public art allocation exemption; waiver to increase building height
BERKELEY,2023,052 157602701,3030 Telegraph Ave,5+,Renter,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,20,"""Waivers: exceed building height"
SANTA MONICA,2019,4283030022,1820  14TH ST,5+,Renter,0,0,39,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,INC,55,0,
SANTA MONICA,2019,4266016051,2729 WILSHIRE BLVD,5+,Renter,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,
SAN LEANDRO,2022,080H 1541 036 00,903 Manor Bl,5+,Owner,0,0,2,0,4,0,0,0,2,0,4,0,0,0,0,0,0,0,INC,45,0,
BERKELEY,2018,053 159200100,3000 Shattuck Ave,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2023,3750086,395 3rd St,5+,Renter,49,0,17,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,99,41.200000000000003,Financial assistance detail not yet determined
SAN FRANCISCO,2023,0811019,240 Van Ness Ave,5+,Renter,0,0,0,0,0,0,30,0,80,0,0,0,0,0,0,0,0,0,DB,99,33, rear yard
SAN FRANCISCO,2023,1438017A,4200 GEARY BL,5+,Renter,0,0,0,0,0,0,67,0,30,0,0,0,0,0,0,0,0,0,DB,99,100," exposure"""
SAN FRANCISCO,2023,3732100,921 HOWARD ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,99,0,DB,99,27.699999999999999, exposure
SAN FRANCISCO,2023,3505032A,1629 MARKET ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,99,0,
SAN FRANCISCO,2023,0714016,1001 VAN NESS AV,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,99,0,
CHULA VISTA,2021,5701404800,245 BONITA GLEN DR,5+,Renter,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
LOS ANGELES,2020,4261014012,1721 COLBY AVE  S  90025,5+,Renter,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,0
LOS ANGELES,2020,4256015014,2600 SEPULVEDA BLVD S  90064,5+,Renter,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,TOC
LOS ANGELES,2020,6012010018,7022 BROADWAY  S  90003,5+,Renter,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
LOS ANGELES,2020,4262009001,11600 SANTA MONICA BLVD W  90025,5+,Renter,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
LOS ANGELES,2020,2239006044,13716 VICTORY BLVD W  91401,5+,Renter,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
LOS ANGELES,2020,2424011004,10555 BLOOMFIELD ST   W  91602,5+,Renter,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
LOS ANGELES,2020,4260032036,2444 BARRY AVE  S  90064,5+,Renter,32,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
SANTA ROSA,2022,10510021,1375 COLLEGE AVE W,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,15.199999999999999,"""Density Bonus Housing Agreement"
LOS ANGELES,2020,4286027008,815 OCEAN FRONT WALK S  90291,5+,Renter,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,
LOS ANGELES,2020,5547016909,1630 N SCHRADER BLVD,5+,Renter,0,0,0,0,0,0,61,0,90,0,0,0,0,0,0,0,0,0,DB,55,0,
LOS ANGELES,2020,5093011013,750 S OXFORD AVE,5+,Renter,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,DB,55,0,
LOS ANGELES,2020,2284001016,4741 N LIBBIT AVE,5+,Renter,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,DB
ESCONDIDO,2022,2362603700,1860 E Escondido Blvd,5+,Renter,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,10,
CAMARILLO,2023,1620023030,2790 BARRY,5+,Renter,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,DB,55,0,Y
LAFAYETTE,2019,241-020-013,3672 MT DIABLO BLVD,5+,Owner,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,INC,45,0,
CAMPBELL,2020,41208061,228 - 246 RAILWAY AVE (10 UNITS) BUILDING 4,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,DB,0,0,"""NEW 10 UNIT TOWNHOUSE DEVELOPMENT WITH ATTACHED GARAGES"
YUCAIPA,2023,0319-242-01,13421 4TH ST,5+,Renter,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,DB,55,100,"""\MOUNTAIN VIEW APARTMENTS\\"""" / MASTER PLAN 23-0956 / BLDG (3) HAS (8) UNITS / (1) ONE BEDROOM / (7) 2 BEDROOM / TOTAL LIVING 9"""
SANTA ROSA,2022,125071015,1835 SEBASTOPOL RD,5+,Renter,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,DB,55,37.5,"""New MF - Commercial     DIP"
SANTA ROSA,2022,10510021,1325 COLLEGE AVE W,5+,Renter,0,0,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,DB,55,15.199999999999999,"""Density Bonus Housing Agreement.Funding: Development Impact Bond (DIB)"
SANTA ROSA,2022,10510021,1355 COLLEGE AVE W,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,15.199999999999999,"""Density Bonus Housing AgreementDIB"
SANTA ROSA,2022,10510021,1365 COLLEGE AVE W,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,15.199999999999999,"""Density Bonus Housing Agreement"
SAN FRANCISCO,2021,1069013,2800 GEARY BLVD,5+,Owner,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,1000,221,
SAN FRANCISCO,2021,5311035,4712-4720 03RD ST,5+,Renter,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,1000,221,
SAN FRANCISCO,2021,6955014,4716-4722 MISSION ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,1000,0,
SAN FRANCISCO,2021,3703040,1068 MISSION ST,5+,Renter,0,0,0,0,0,0,6,0,21,0,7,0,0,0,0,0,0,0,INC,1000,0,Affordable figures unavailable; estimated from 2019-2020 trend
SAN FRANCISCO,2021,6973039,2340 SAN JOSE AV,5+,Renter,0,0,0,0,0,0,89,0,29,0,12,0,0,0,0,0,0,0,DB,1000,133,
SAN FRANCISCO,2021,4591D005,869 LA SALLE AV,5+,Owner,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,INC,1000,0,
SAN FRANCISCO,2021,3502108,198 VALENCIA ST,5+,Owner,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,INC,1000,0,
SAN FRANCISCO,2021,3725089,434 Minna St,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,INC,1000,0,
SAN FRANCISCO,2021,3614062,1001 South Van Ness Av,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17,0,6,0,INC,1000,0,Affordable figures unavailable; estimated from 2019-2020 trend
SAN FRANCISCO,2021,2081001,3701 Noriega St,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,INC,1000,0,Affordable figures unavailable; estimated from 2019-2020 trend
WATSONVILLE,2022,1824120,558 MAIN STREET,5+,Renter,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,
RICHMOND,2021,507-251-015,2301 Columbia Blvd,5+,Owner,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,"""To comply with the City’s inclusionary ordinance"
SAN FRANCISCO,2021,3965022,321 FLORIDA ST,5+,Renter,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,1000,132,
SAN FRANCISCO,2021,6055001,770 WOOLSEY ST,5+,Renter,3,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,1000,0,Affordable figures unavailable; estimated from 2015-2020 trend
SAN FRANCISCO,2021,5338053,5012 03RD ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,1000,135,
SAN FRANCISCO,2021,3732100,921 HOWARD ST,5+,Renter,0,0,0,0,0,0,0,0,102,0,99,0,0,0,0,0,0,0,DB,1000,54,
SAN FRANCISCO,2021,3610010,986 SOUTH VAN NESS AV,5+,Owner,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,INC,1000,0,
SAN FRANCISCO,2021,3702390,1169 Market St,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,12,0,41,0,14,0,INC,1000,0,Affordable figures unavailable; estimated from 2019-2020 trend
SAN FRANCISCO,2021,3780044,975 Bryant St,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,INC,1000,0,
SAN FRANCISCO,2021,8711020,691 China Basin St,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,68,0,83,0,0,0,INC,1000,0,
SAN FRANCISCO,2021,0738018,830 Eddy St,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,INC,1000,0,
ALAMEDA,2023,71-0291-10-01,2001 CLEMENT AVE,5+,Owner,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,DB,,20,
ALAMEDA,2023,74-1373-10-21,451 MARTIN MARINER ST,5+,Owner,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,DB,,20,
CUPERTINO,2022,326 34 043 & -066,10145 N DE ANZA BLVD & 10118 BANDLEY DR,5+,Owner,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,15,Resolution No. 22-146
ALAMEDA,2023,74-1373-13-39,501 MARTIN MARINER AVE,5+,Owner,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,DB,1000,20,
ROHNERT PARK,2023,143-380-022,100 Avram Avenue,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,DB,55,32.5,Density Bonus project; City has Affordability Covenant.
SAN FRANCISCO,2022,5411014,5280 03RD ST,5+,Renter,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,100,"""Prog: IRSDBP"
SAN FRANCISCO,2022,3953002,88 ARKANSAS ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,INC,,0,Prog: Inclusionary Housing Program
SAN FRANCISCO,2022,6954039,1830 ALEMANY BL,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,35,0,INC,,0,Prog: Inclusionary Housing Program
SAN FRANCISCO,2022,0744010,950 GOUGH ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,Prog: Inclusionary Housing Program
SAN DIEGO,2022,5396012400,3075 BROADWAY,5+,Owner,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,DB,55,50,"""Please note that this project falls under the Affordable Housing Density Program. Parking ratios from Tables 142-05C and 143-07D are being used. Each tandem parking space is to be assigned to the same units."""
SAN DIEGO,2022,4251000500,3450 Clairemont Drive,5+,Renter,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,INC,55,0,
SAN DIEGO,2022,4660600400,5824 MONTEZUMA RD,5+,Renter,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,Also paying in-lieu-fees
SAN DIEGO,2022,5472303500,465 47TH ST,5+,Renter,0,0,0,0,0,0,34,0,8,0,1,0,0,0,0,0,0,0,DB,55,100,"""PBV"
SAN FRANCISCO,2022,4014002A,2530 18TH ST,5+,Renter,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,5.0999999999999996,Prog: IRSDBP; Affordable units estimated based on data since 2015
SAN FRANCISCO,2022,0491009,2055 CHESTNUT ST,5+,Renter,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,33.299999999999997,Prog: IRSDBP; Affordable units estimated based on data since 2015
SAN FRANCISCO,2022,3753070,255 SHIPLEY ST,5+,Renter,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2022,3703040,1068 MISSION ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,DB,,0,
SAN FRANCISCO,2022,8954001,201 MACALLA RD,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,INC,,0,Prog: Inclusionary Housing Program
SAN FRANCISCO,2022,3560006,2240 MARKET ST,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,INC,,0,Prog: Inclusionary Housing Program
SAN FRANCISCO,2022,3505020,42 OTIS ST,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,Prog: Inclusionary Housing Program
SAN FRANCISCO,2022,0645003,1335 LARKIN ST,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,Prog: Inclusionary Housing Program
SANTA ROSA,2022,10121025,80 COLLEGE AVE,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,DB,,14,"""Deed Restriction. Affordable Housing Contract"
SANTA ROSA,2022,10166003,2 4th Street,5+,Renter,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,
OCEANSIDE,2023,1570403300,4933 North River Rd.,5+,Renter,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,100,
YUCAIPA,2023,0319-242-01,13421 4TH ST,5+,Renter,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,DB,55,100,"""\MOUNTAIN VIEW APARTMENTS\\"""" / MASTER PLAN 23-0956 / BLDG (2) HAS (8) UNITS / (1) ONE BEDROOM / (7) 2 BEDROOM / TOTAL LIVING 9"""
DANVILLE,2022,208022041,600 Hartz Ave,5+,Owner,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,20,0,
SAN FRANCISCO,2021,6959019,4840 MISSION ST,5+,Renter,0,0,0,0,0,0,74,0,29,0,32,0,0,0,0,0,0,0,DB,1000,0,
SAN FRANCISCO,2021,0573011,1570 PACIFIC AV,5+,Owner,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,DB,1000,123.3,
PALM DESERT,2023,694310006,36101 VITALIA WAY,5+,Renter,0,0,0,0,0,0,21,0,2,0,2,0,0,0,0,0,0,0,DB,55,12.5,
PALM DESERT,2023,694190087,74699 TECHNOLOGY DR,5+,Renter,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,INC,55,0,
PALM DESERT,2023,694190087,74699 TECHNOLOGY DR,5+,Renter,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,INC,55,0,
PALM DESERT,2023,694190087,74699 TECHNOLOGY DR,5+,Renter,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,INC,55,0,
PALM DESERT,2023,694190087,74699 TECHNOLOGY DR,5+,Renter,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,INC,55,0,
SAN FRANCISCO,2021,0342001,950 Market St,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,6,0,20,0,7,0,INC,1000,0,Affordable figures unavailable; estimated from 2019-2020 trend
SAN FRANCISCO,2021,3571031,2070 Folsom St,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,29,0,97,0,0,0,INC,1000,0,
SAN FRANCISCO,2021,0691001,1145 Polk St,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,INC,1000,0,
SAN FRANCISCO,2021,6522064,3001 24th St,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,DB,1000,150,
SAN FRANCISCO,2021,3730004,230 07th St,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,INC,1000,0,
SAN FRANCISCO,2021,3736120,500 Folsom St,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,13,0,44,0,15,0,INC,1000,0,Affordable figures unavailable; estimated from 2019-2020 trend
YUBA COUNTY,2022,16040105000,2557 RIVER OAKS BLVD #104,5+,Renter,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,DB,55,0,
NAPA,2021,044-140-004,725 Central,5+,Renter,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,DB,,28,No development concessions
SANTA MONICA,2019,4275006023,2225  BROADWAY,5+,Renter,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,
SANTA MONICA,2019,4267019030,2822  SANTA MONICA BLVD,5+,Renter,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,
SANTA ROSA,2022,125521008,2274 STONY POINT RD,5+,Renter,24,0,0,0,0,0,15,0,9,0,0,0,0,0,0,0,0,0,INC,55,0,"""Tax Credits Deed restricted"
SANTA ROSA,2022,10510021,1345 COLLEGE AVE W,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,55,15.199999999999999,"""Density Bonus Housing Agreement"
SANTA ROSA,2022,44021071,1775 Petaluma Hill Road,5+,Renter,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,Affordability Contract
BERKELEY,2023,057 202600405,2190 Shattuck Ave,5+,Renter,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,46.25,"""Concessions: reduce car share requirement; Waivers: exceed building height limits"
BERKELEY,2023,057 202401300,2099 M L King Jr Way,5+,Renter,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,DB,1000,35,Concession to reduce off-street parking
IMPERIAL BEACH,2023,6262422200,645 Florence St,5+,Renter,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,,20,
AMERICAN CANYON,2023,059-020-003,425 Napa Junction,5+,Renter,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,55,0,Part of Broadway District Specific Plan
BERKELEY,2018,060 235400200,1200 San Pablo Ave,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
BERKELEY,2018,055 187602100,2542 Durant Ave,5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INC,,0,
SAN FRANCISCO,2023,3703029,1010V Mission St,5+,Owner,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,99,5.5999999999999996, Non-res use size
SAN FRANCISCO,2023,0213025,1151 Washington St,5+,Owner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,99,11.1,N
SAN FRANCISCO,2023,8719B002,1011 3rd St,5+,Renter,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,64,0,INC,99,0,
SAN FRANCISCO,2021,0811019,240 VAN NESS AVE,5+,Renter,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,1000,0,Affordable figures unavailable; estimated from 2015-2020 trend
SAN FRANCISCO,2021,4224032,1055 TEXAS ST (formerly 999 TEXAS ST),5+,Renter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,1000,500,
SAN FRANCISCO,2021,4023004A,2750 19TH ST,5+,Renter,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,INC,1000,0,
SAN FRANCISCO,2021,4591D010,879 LA SALLE AV,5+,Renter,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,INC,1000,0,Affordable figures unavailable; estimated from 2019-2020 trend
PASADENA,2023,5726-018-038,735 N ORANGE GROVE BLVD MIXED USE,5+,Owner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,13,0,INC,1000,0,Two individual homebuyers received assistance in the form of down payment assistance. One received funds from the City's BEGIN reuse account (previous HCD program). One received funds from the City's CalHOME resuse account.
